"","phenotype","Vplate","Vplate_constraint","Vmom","Vmom_constraint","VA","VA_constraint","VI","VI_constraint","heritability","heritability_se","model_type_significance"
"570","asv_7479",1.29500614742576,"Positive",0.00661709554862807,"Positive",0.0678245298981668,"Positive",0.0217185554228617,"Positive",0.0144888100831196,0.00724622098823321,"sig"
"571","asv_6586",0.880481763485928,"Positive",2.18020406518324e-07,"Boundary",0.060848293797805,"Positive",0.0570567477622652,"Positive",0.0141890863558988,0.00780785384652086,"sig"
"572","asv_7043",0.270093385789515,"Positive",8.48525869465052e-08,"Boundary",0.0505453918189396,"Positive",0.0753076522936785,"Positive",0.0137130019702153,0.00794863266958528,"sig"
"573","asv_6921",0.198523202434639,"Positive",0.00200473606655338,"Positive",0.0475810034529393,"Positive",0.0642968121113235,"Positive",0.0132081188797909,0.00729994021045355,"sig"
"574","asv_7107",0.218765926979301,"Positive",0.00341309334095014,"Positive",0.0483720781002346,"Positive",0.103404347848694,"Positive",0.0132021469173402,0.00812282704128898,"sig"
"575","asv_6059",0.27594581545161,"Positive",9.05339767318762e-08,"Boundary",0.0476635934774775,"Positive",0.0453148069691255,"Positive",0.0130266683554201,0.00670256174122486,"sig"
"576","asv_2857",0.438248744382981,"Positive",5.74189150655783e-08,"Boundary",0.0565555087642248,"Positive",0.671328876511365,"Positive",0.0126916109527947,0.0197024643055999,"NS"
"577","asv_6371",0.669196855867093,"Positive",9.05919139849074e-08,"Boundary",0.0518913541648676,"Positive",0.101409799828874,"Positive",0.0126179642877294,0.00955713499197356,"sig"
"578","asv_6980",0.424195248011272,"Positive",0.0498490992926359,"Positive",0.0467478009765567,"Positive",0.0573402308374996,"Positive",0.0120853674059667,0.0110591806495563,"sig"
"579","asv_7621",0.138922939016423,"Positive",0.00875395488307073,"Positive",0.0427132909094381,"Positive",0.0774304663893831,"Positive",0.012005464889033,0.00967148919446499,"sig"
"580","asv_5458",1.11726007390568,"Positive",8.65611637087242e-08,"Boundary",0.0509830252555757,"Positive",0.0343192786555273,"Positive",0.0113483175047261,0.00706682480561294,"sig"
"581","asv_6742",0.448421883812114,"Positive",4.29891055828579e-08,"Boundary",0.0438436802678766,"Positive",0.133104724086018,"Positive",0.0111978373843738,0.0110242878462305,"sig"
"582","asv_6872",0.502176583645558,"Positive",0.0205077619295895,"Positive",0.0436446311166641,"Positive",0.0524560542460273,"Positive",0.011165779333276,0.00843291844974449,"sig"
"583","asv_6901",0.298347210145849,"Positive",0.0432217202636409,"Positive",0.0401876151046206,"Positive",0.0470336477283959,"Positive",0.0108066368405635,0.00672349445097592,"sig"
"584","asv_6010",0.456887723322206,"Positive",4.81833633493295e-07,"Boundary",0.0459330672644668,"Positive",0.460229814614568,"Positive",0.0108000271627328,0.0159594631902246,"NS"
"585","asv_3788",0.301793200061658,"Positive",3.49063654165735e-07,"Boundary",0.0408069145073487,"Positive",0.286758415885778,"Positive",0.0104116300042324,0.00957268435734394,"sig"
"586","asv_5482",0.572227012835184,"Positive",2.07877995092811e-07,"Boundary",0.0424104940234389,"Positive",0.172957284461904,"Positive",0.0104008598283486,0.0104686095464488,"NS"
"587","asv_10374",0.234174486100588,"Positive",0.0282569874951943,"Positive",0.0377410793245382,"Positive",0.128317125488584,"Positive",0.0101495721619663,0.00952465572533485,"sig"
"588","asv_6848",0.350381209994078,"Positive",8.63920482347247e-08,"Boundary",0.0366817083975486,"Positive",0.0848298172846998,"Positive",0.00975086482590967,0.00616443692218837,"sig"
"589","asv_5342",0.187716200100708,"Positive",8.43049598212623e-08,"Boundary",0.0316301814731068,"Positive",0.0967032183552578,"Positive",0.00877142142866104,0.0102868598495151,"NS"
"590","asv_6969",0.391832756647987,"Positive",9.10242498428908e-08,"Boundary",0.0323438823075161,"Positive",0.0863322158529841,"Positive",0.00851040815019819,0.00655387242397816,"sig"
"591","asv_199",0.433830131819574,"Positive",0.0182983439817306,"Positive",0.0345409919533576,"Positive",0.566506110375353,"Positive",0.00795293474371336,0.0196525063115553,"NS"
"592","asv_7109",0.404096042441363,"Positive",0.00161323610142676,"Positive",0.0292353054705971,"Positive",0.167537531855283,"Positive",0.00751071028725144,0.0118118500881619,"NS"
"593","asv_6839",0.309551817421619,"Positive",8.87923936367078e-08,"Boundary",0.0218121002023366,"Positive",0.0532252417209976,"Positive",0.00593592881528001,0.00464467645425168,"sig"
"594","asv_5479",0.368993245731044,"Positive",0.0178171756308343,"Positive",0.020536959295906,"Positive",0.0848303591445419,"Positive",0.00542992971477309,0.00613489714496272,"NS"
"595","asv_6390",0.300266035215109,"Positive",9.13167417452051e-08,"Boundary",0.0186985007526628,"Positive",0.190755710030238,"Positive",0.00492102025747426,0.00722929986136133,"NS"
"596","asv_5284",1.1440986104026,"Positive",0.0256581395807884,"Positive",0.0226301441745033,"Positive",0.253734672261032,"Positive",0.00477820171149331,0.0119011903108165,"NS"
"597","asv_6025",0.492630505297935,"Positive",0.0134449814365757,"Positive",0.00868113003937233,"Positive",0.0896276173786297,"Positive",0.0022291406079661,0.00735134322778731,"NS"
"598","asv_10219",0.237370357058502,"Positive",8.28387435743987e-08,"Boundary",0.00801628398695221,"Positive",0.100824975087449,"Positive",0.00220457020949008,0.00519200248967174,"NS"
"599","asv_2984",0.200263625307483,"Positive",0.0112692752465836,"Positive",5.98308831509764e-07,"Boundary",0.222596660321048,"Positive",1.6065733632706e-07,1.71593183718473e-09,"NS"
"600","asv_3782",0.246688449848275,"Positive",3.23074648810366e-08,"Boundary",5.08749955440084e-07,"Boundary",0.456468979074704,"Positive",1.27405416781591e-07,1.91703757802e-09,"NS"
"601","asv_7517",0.42085922903068,"Positive",0.0548042761186671,"Positive",3.26897611749303e-07,"Boundary",0.104602291152453,"Positive",8.44638589036013e-08,1.36912337432341e-09,"NS"
"602","asv_3063",6.18879821752713,"Positive",0.0394976461096761,"Positive",4.64941351102023e-07,"Boundary",0.297336190162585,"Positive",4.73674366083206e-08,3.79884542756282e-09,"NS"
"603","asv_4633",0.262690090910187,"Positive",6.86900658887641e-08,"Boundary",7.41720762674751e-08,"Boundary",0.89372118077769,"Positive",1.66813345307547e-08,4.03514454896107e-10,"NS"
"604","asv_7889",0.527275178729038,"Positive",0.0104343369320761,"Positive",5.70239136925849e-08,"Boundary",0.0380766257333916,"Positive",1.47509227788941e-08,2.42968707038016e-10,"NS"
"605","asv_4476",0.37398227205709,"Positive",6.2990494402471e-08,"Boundary",4.01193838896893e-08,"Boundary",0.711529020089417,"Positive",9.1690731129586e-09,2.03830891704696e-10,"NS"
"606","asv_8264",1.0141925646967,"Positive",0.0459542480409258,"Positive",0.41813924956239,"Positive",0.0810840858183669,"Positive",0.0862254760496337,0.0227740927313167,"sig"
"607","asv_8386",0.762915581918178,"Positive",5.59009124257958e-08,"Boundary",1.36797893220309e-07,"Boundary",0.0239414910634149,"Positive",3.35547418772529e-08,8.6338996888407e-10,"NS"
"608","asv_8597",0.814732269790553,"Positive",8.77854355421614e-08,"Boundary",0.004152525848491,"Positive",0.0308442352342186,"Positive",0.00100309119980209,0.00670847697789462,"NS"
"609","asv_8603",0.341940863210568,"Positive",9.13243044865364e-08,"Boundary",0.239942169349946,"Positive",0.0927480686426318,"Positive",0.0605206783930344,0.0150057418903367,"sig"
"610","asv_8605",0.122339146628925,"Positive",0.00150270350588371,"Positive",0.190726275612136,"Positive",0.103795978125194,"Positive",0.0514313778986769,0.0144891626315675,"sig"
"611","asv_8611",0.274065374894658,"Positive",0.022368309773138,"Positive",0.0598562045601263,"Positive",0.0566837487217869,"Positive",0.0161643615138637,0.00941778467259875,"sig"
"612","asv_8624",0.463410138337679,"Positive",5.32554564700176e-08,"Boundary",0.863972082001374,"Positive",0.280292339606419,"Positive",0.176404549145154,0.0308377328393192,"sig"
"613","asv_8639",0.26462043567166,"Positive",5.22551862940663e-08,"Boundary",0.216254228668443,"Positive",0.273780350998364,"Positive",0.0534666677514982,0.0211988273807814,"sig"
"614","asv_8641",0.265533208357641,"Positive",0.0422988977518146,"Positive",0.437020150225154,"Positive",0.400070072092231,"Positive",0.0985406547988347,0.0299657737577882,"sig"
"615","asv_8642",0.309842130278636,"Positive",0.00931497696301728,"Positive",0.05098969756951,"Positive",0.163620191397573,"Positive",0.013334938457303,0.00971564758559208,"sig"
"616","asv_8645",0.205393260903272,"Positive",0.00481476129351929,"Positive",0.147248251149939,"Positive",0.103745623442252,"Positive",0.0392536192935879,0.0116366493453012,"sig"
"617","asv_8649",0.274666181823015,"Positive",8.00753187912012e-08,"Boundary",0.0596762706033462,"Positive",0.0961513536943641,"Positive",0.016039878690504,0.00798205930551725,"sig"
"618","asv_8655",0.349611352141863,"Positive",4.24583202189376e-08,"Boundary",0.412947271831946,"Positive",0.433170002907463,"Positive",0.0920580138193561,0.0249396890098874,"sig"
"619","asv_8688",0.343022992088624,"Positive",0.0170701898966323,"Positive",0.291042927389343,"Positive",0.159217955760246,"Positive",0.0709799502106587,0.0196865859440855,"sig"
"620","asv_8692",0.328016057993067,"Positive",9.08168103381794e-08,"Boundary",0.432006862227868,"Positive",0.142376223455597,"Positive",0.103045258350754,0.0196472892329954,"sig"
"621","asv_8706",0.250894073248882,"Positive",3.09127837060219e-07,"Boundary",0.0925759561726645,"Positive",0.321856843590574,"Positive",0.0234053851703307,0.0134241899671057,"sig"
"622","asv_8718",0.241632242724764,"Positive",0.0180382796789872,"Positive",0.51057467186249,"Positive",0.349053431420953,"Positive",0.115794985825646,0.0246038161496705,"sig"
"623","asv_8734",0.154275751469545,"Positive",5.32352751530406e-08,"Boundary",0.184596177607497,"Positive",0.137543782451821,"Positive",0.0490110994475026,0.0134314389753568,"sig"
"624","asv_8743",0.329916113730685,"Positive",0.020493321209668,"Positive",0.159261769821312,"Positive",0.092607134122641,"Positive",0.0409173640616265,0.0117531321877064,"sig"
"625","asv_8751",0.366334476122172,"Positive",0.0745058929674158,"Positive",0.116575779319238,"Positive",0.210077023528847,"Positive",0.0287309859510045,0.018336929476319,"sig"
"626","asv_8757",0.248360749637703,"Positive",3.1573042890603e-07,"Boundary",0.191093595258049,"Positive",0.0613695201493369,"Positive",0.0504095115323854,0.0131557795440384,"sig"
"627","asv_8762",0.482676300173109,"Positive",4.33340093526889e-08,"Boundary",0.23823381815587,"Positive",0.152639165727388,"Positive",0.0572189253502106,0.0173545447449193,"sig"
"628","asv_8770",0.199048482590339,"Positive",0.0536036851385356,"Positive",0.342035447302292,"Positive",0.32856445575278,"Positive",0.0811808649366309,0.0274182985584319,"sig"
"629","asv_8772",0.291819048400983,"Positive",8.7830399903084e-08,"Boundary",0.0853055280715604,"Positive",0.0905738743524073,"Positive",0.0227015358454183,0.0115071427635157,"sig"
"630","asv_8799",0.269321160398737,"Positive",0.0329730838485395,"Positive",0.191874064721698,"Positive",0.205747456273412,"Positive",0.0480897532707791,0.0181657241360474,"sig"
"631","asv_8816",0.221232241078428,"Positive",4.72753350119189e-07,"Boundary",0.364872891314155,"Positive",0.0838024038400072,"Positive",0.0921417594767794,0.0167650087831869,"sig"
"632","asv_8820",0.590156850244656,"Positive",0.00609968505833087,"Positive",0.198831142585925,"Positive",0.19093271362928,"Positive",0.0464991100089985,0.0146691262746735,"sig"
"633","asv_8821",0.446795188736665,"Positive",0.0407911124156377,"Positive",0.596755688526379,"Positive",0.307819487093921,"Positive",0.127453034562516,0.0296360441593154,"sig"
"634","asv_8824",0.269130438841516,"Positive",9.05711517726943e-08,"Boundary",0.177167421212892,"Positive",0.0766814184378011,"Positive",0.0464643010267355,0.0131441072158704,"sig"
"635","asv_8836",0.311985441938746,"Positive",4.68711903473539e-07,"Boundary",0.0375380232534607,"Positive",0.0354814784561237,"Positive",0.0102144130528919,0.00699615073341069,"sig"
"636","asv_8841",0.210631049290457,"Positive",0.0243903475911491,"Positive",1.06791607797636,"Positive",0.236408261085639,"Positive",0.221130591257554,0.0327653735004152,"sig"
"637","asv_8847",0.548814718047159,"Positive",0.0350272881409583,"Positive",0.0900419517915671,"Positive",0.116292933020503,"Positive",0.0220681490526002,0.011462873742224,"sig"
"638","asv_8850",0.789800445569068,"Positive",8.81518520568842e-08,"Boundary",0.055159899535084,"Positive",0.0728775438644782,"Positive",0.0131088458811884,0.00929554294962491,"sig"
"639","asv_8856",1.02945162472442,"Positive",0.0179115380225616,"Positive",0.0563838411221852,"Positive",0.00110075364305543,"Positive",0.0128295322689636,0.0080308233325161,"sig"
"640","asv_8859",0.41421446180506,"Positive",0.0677380919907133,"Positive",0.542339638393723,"Positive",0.150444397935864,"Positive",0.121471810810343,0.0254099757315532,"sig"
"641","asv_8883",0.333223947193479,"Positive",0.0124783535203756,"Positive",0.163410554346205,"Positive",0.0678496618032723,"Positive",0.0422581169674111,0.0127989062097406,"sig"
"642","asv_8885",0.309126497851759,"Positive",8.96568217177817e-08,"Boundary",0.107351340645372,"Positive",0.112897239999447,"Positive",0.0281070426232244,0.0110635436005576,"sig"
"643","asv_8890",0.740191664998755,"Positive",0.0376400792079398,"Positive",0.155124150725091,"Positive",0.292623696154178,"Positive",0.0343530985549044,0.0161586011521315,"sig"
"644","asv_8909",0.589572693284379,"Positive",0.00729070731251363,"Positive",0.205194505618315,"Positive",0.232789855084548,"Positive",0.0474454863947968,0.0192797969009914,"sig"
"645","asv_8931",0.149829177279641,"Positive",0.0162168577458274,"Positive",0.492073159440076,"Positive",0.158811930725834,"Positive",0.119815293814343,0.0219308623835339,"sig"
"646","asv_8943",0.158222198198959,"Positive",8.92549674848491e-08,"Boundary",0.0794309037917787,"Positive",0.123023724323847,"Positive",0.0217578563178294,0.0101560456686216,"sig"
"647","asv_8947",0.666506702719348,"Positive",1.18774266937949e-07,"Boundary",0.15591832993425,"Positive",0.135078798603561,"Positive",0.0367082248229803,0.0148505895100124,"sig"
"648","asv_8951",0.331465996273608,"Positive",0.012911688273445,"Positive",0.156670654658839,"Positive",0.197553624693005,"Positive",0.0392795912143844,0.0157931193378629,"sig"
"649","asv_8978",0.210189621885461,"Positive",6.18022340754666e-08,"Boundary",0.6569706319004,"Positive",0.209195582021306,"Positive",0.150461997900834,0.0298683491358523,"sig"
"650","asv_8987",0.538967189501347,"Positive",2.669992359722e-07,"Boundary",0.173214218388175,"Positive",0.105852622828519,"Positive",0.042164744944906,0.0153166540366731,"sig"
"651","asv_8991",0.473747356953626,"Positive",7.86429858324353e-08,"Boundary",0.0714589961012572,"Positive",0.0602347454647918,"Positive",0.0183442626525055,0.00862273055641775,"sig"
"652","asv_9000",0.513764441483014,"Positive",0.146021281901852,"Positive",1.07949356786575,"Positive",0.362835978611239,"Positive",0.200198533198904,0.0423496407986353,"sig"
"653","asv_9005",0.320004572753291,"Positive",5.66786425596763e-08,"Boundary",0.589071072870711,"Positive",0.434097293694252,"Positive",0.127142041400067,0.0338118399003795,"sig"
"654","asv_9009",0.368211399675894,"Positive",5.70093962666395e-08,"Boundary",0.340905555388604,"Positive",0.243219466484582,"Positive",0.0803579718656456,0.0185965894544249,"sig"
"655","asv_9014",0.224723025475599,"Positive",0.0717372023119875,"Positive",0.679008470297439,"Positive",0.290523859476572,"Positive",0.149036343171915,0.0266152829344055,"sig"
"656","asv_9019",0.171537832931996,"Positive",8.29038411605598e-08,"Boundary",0.145001557859512,"Positive",0.10119351293293,"Positive",0.039107874915063,0.0115341744455173,"sig"
"657","asv_9028",0.203521470837671,"Positive",0.0290637452746919,"Positive",0.0616542417816505,"Positive",0.130430543457864,"Positive",0.0165975017321088,0.0100912205529864,"sig"
"658","asv_9032",0.496711896356042,"Positive",8.72215898246161e-08,"Boundary",0.164380921683609,"Positive",0.0565442942085777,"Positive",0.0410169168270411,0.013471266632647,"sig"
"659","asv_9039",0.214807586212802,"Positive",0.0049139580866312,"Positive",0.0860762819045476,"Positive",0.232071661752859,"Positive",0.0224867337236442,0.0117170174966549,"sig"
"660","asv_9042",0.247022662766946,"Positive",0.0183831317415855,"Positive",0.146312315082111,"Positive",0.118883603459194,"Positive",0.0382956209704768,0.0140785338450263,"sig"
"661","asv_9050",0.230128261323284,"Positive",0.0477972839509942,"Positive",0.243512500683428,"Positive",0.117345330557517,"Positive",0.0619816562397034,0.0175765184340774,"sig"
"662","asv_9052",0.178970204849474,"Positive",5.29012521585326e-08,"Boundary",0.429296673414334,"Positive",0.19111186212157,"Positive",0.104978456414723,0.020876309661526,"sig"
"663","asv_9053",0.283649101944152,"Positive",0.0241078923638933,"Positive",0.0648476741624467,"Positive",0.174079948445715,"Positive",0.0169020080192489,0.0113862724468678,"sig"
"664","asv_9062",0.191173897051187,"Positive",0.0141264584223256,"Positive",0.307370873691809,"Positive",0.0301392436736552,"Positive",0.0801946446008686,0.0158147181332143,"sig"
"665","asv_9077",0.219439998432877,"Positive",8.77068294297005e-08,"Boundary",0.0396017164941812,"Positive",0.193048966555722,"Positive",0.0105827781678202,0.00894837068850266,"sig"
"666","asv_9087",0.439096892779952,"Positive",0.0574103832660562,"Positive",0.367834660045524,"Positive",0.21451841916313,"Positive",0.0841946480626485,0.0228458019066786,"sig"
"667","asv_9095",0.301040756555631,"Positive",8.90039212808479e-08,"Boundary",0.204508967682443,"Positive",0.116633043830023,"Positive",0.0522749000120875,0.0145202677930172,"sig"
"668","asv_9096",0.414229586857515,"Positive",5.33528420205221e-08,"Boundary",0.402574669414473,"Positive",0.310396772879259,"Positive",0.0911379540788881,0.0241418281364272,"sig"
"669","asv_9109",0.793300263648481,"Positive",0.03451262829231,"Positive",1.51612083620139,"Positive",0.144099080412215,"Positive",0.262393947288905,0.0386278120623188,"sig"
"670","asv_92",0.287287490139928,"Positive",9.0609408985187e-08,"Boundary",0.0609432547751141,"Positive",0.13624710405928,"Positive",0.0161461414666091,0.00855436634281128,"sig"
"671","asv_9212",0.8279308040143,"Positive",3.27009619164325e-07,"Boundary",1.38804880545302,"Positive",1.54929871975615,"Positive",0.196739047893838,0.0488363057408455,"sig"
"672","asv_9237",0.97290140928136,"Positive",0.00267888970626691,"Positive",0.594965194770825,"Positive",0.751139414025135,"Positive",0.106022559097285,0.0300363090851811,"sig"
"673","asv_9260",1.02188663864018,"Positive",0.0273289184112365,"Positive",0.0428719533255269,"Positive",0.0243352448325951,"Positive",0.00972942354993992,0.00765713698243856,"sig"
"674","asv_9265",1.16595357223963,"Positive",0.0164140125359872,"Positive",0.00745223515178233,"Positive",4.38059649734652e-08,"Boundary",0.00166351223452361,0.00332525581667559,"NS"
"675","asv_9361",0.569596473818007,"Positive",0.217475339168565,"Positive",0.691792554947986,"Positive",0.220497517537661,"Positive",0.138653513380602,0.033539736777856,"sig"
"676","asv_9408",0.638436538622013,"Positive",0.0511951269394248,"Positive",0.219556674566743,"Positive",0.01074965286644,"Positive",0.0521519972341844,0.0158692993878103,"sig"
"677","asv_9415",0.354173322441305,"Positive",8.75490318665052e-08,"Boundary",0.168448433546768,"Positive",0.0289393554760567,"Positive",0.0438489522410939,0.010651284529678,"sig"
"678","asv_9439",0.905513468838575,"Positive",9.09498820283536e-08,"Boundary",0.168690590361073,"Positive",0.115693346543237,"Positive",0.0376550111884495,0.0116269519830428,"sig"
"679","asv_9465",0.489366551638715,"Positive",0.0246972597713845,"Positive",0.0873330192382335,"Positive",0.0342399255697567,"Positive",0.0222468416365576,0.011741726717591,"sig"
"680","asv_9472",0.187364474265217,"Positive",2.0499465331698e-07,"Boundary",0.341320737825751,"Positive",0.0718941590465005,"Positive",0.0877300492501635,0.0202280423539887,"sig"
"681","asv_9475",0.214068609545024,"Positive",0.0171000951267544,"Positive",0.781364349646764,"Positive",0.32765339256518,"Positive",0.168754403005229,0.02909263337333,"sig"
"682","asv_9489",0.419439011607436,"Positive",0.00117953816041535,"Positive",0.155635879340852,"Positive",0.0783064652241179,"Positive",0.0394558186601848,0.0105885079867755,"sig"
"683","asv_9493",0.276670205811571,"Positive",5.05557141062819e-07,"Boundary",0.398990372989192,"Positive",0.310070089330106,"Positive",0.093315121269667,0.023168313428105,"sig"
"684","asv_9494",0.359836636596592,"Positive",9.09566340107468e-08,"Boundary",3.10272900464046e-07,"Boundary",0.152187916422097,"Positive",8.16072761745975e-08,1.1761728435251e-09,"NS"
"685","asv_9499",0.513442251466947,"Positive",9.11202091812568e-08,"Boundary",0.08957953328952,"Positive",0.0701210815482857,"Positive",0.0226031546809818,0.00824904671936544,"sig"
"686","asv_95",0.607982547704716,"Positive",6.4834179639736e-08,"Boundary",4.09932702563528e-08,"Boundary",0.25648111302919,"Positive",9.8672831344207e-09,2.21228161060679e-10,"NS"
"687","asv_9504",0.299464757885122,"Positive",0.0601383565653682,"Positive",0.263862956843515,"Positive",0.16692296424095,"Positive",0.0646661273093341,0.0220778018190415,"sig"
"688","asv_9520",0.351302966156367,"Positive",0.0305084265389862,"Positive",0.698306220206452,"Positive",0.386143500732786,"Positive",0.146818310333014,0.0270814031345043,"sig"
"689","asv_9529",0.600601866668957,"Positive",7.17022712884758e-08,"Boundary",0.0651024247263151,"Positive",0.0177589673543291,"Positive",0.0163843023861281,0.00728999000165027,"sig"
"690","asv_9530",0.321143548746303,"Positive",0.0124044285207847,"Positive",0.238564108990756,"Positive",0.0844723493956394,"Positive",0.0604482465484749,0.0163371804516519,"sig"
"691","asv_9534",0.703312562156765,"Positive",4.09687089240565e-08,"Boundary",0.0859681368731054,"Positive",0.0946868358282411,"Positive",0.0205962637014678,0.0107613829717608,"sig"
"692","asv_9538",0.393268365423363,"Positive",0.00290160398208936,"Positive",0.5400140517758,"Positive",0.125943113902757,"Positive",0.12408048639539,0.0207944117657912,"sig"
"693","asv_9543",0.821645178746279,"Positive",0.00654690964870626,"Positive",0.23003672133409,"Positive",0.180616170401827,"Positive",0.0507936841166599,0.015287730235916,"sig"
"694","asv_9546",0.367056858765724,"Positive",8.94640330481153e-08,"Boundary",0.0442426447894474,"Positive",0.0865430214351455,"Positive",0.0116801697675131,0.00749696690746284,"sig"
"695","asv_9550",0.409008310222598,"Positive",0.0211745065431918,"Positive",0.620684634516151,"Positive",0.153363894780559,"Positive",0.138106961284925,0.0252192680487528,"sig"
"696","asv_9551",0.649536082329335,"Positive",8.56846835007315e-08,"Boundary",0.0363268873607663,"Positive",0.106292123448376,"Positive",0.0088989481706178,0.00691871704961999,"sig"
"697","asv_9552",0.275730826080792,"Positive",5.08112293806793e-08,"Boundary",0.299769913446286,"Positive",0.0238953953592534,"Positive",0.0770736379463288,0.0143965515367321,"sig"
"698","asv_9560",0.674165335077866,"Positive",1.13730376212893e-07,"Boundary",0.126332451605757,"Positive",0.0590157356774785,"Positive",0.0304451226541221,0.00947861142415395,"sig"
"699","asv_9564",0.309628552534641,"Positive",9.05627256323139e-08,"Boundary",0.0604743439886777,"Positive",0.172292427176944,"Positive",0.0157797767327481,0.00953888446590049,"sig"
"700","asv_9569",0.415907672458037,"Positive",0.00862130583321211,"Positive",0.338044869916376,"Positive",0.310904296085438,"Positive",0.0774714250278762,0.0252833912427495,"sig"
"701","asv_9575",0.439208935636776,"Positive",5.53922444931681e-07,"Boundary",0.0921035806246594,"Positive",0.12027065781775,"Positive",0.023367150612669,0.0135191534389225,"sig"
"702","asv_9577",0.325703670517046,"Positive",6.32023833233168e-07,"Boundary",0.788472201161587,"Positive",0.325708425377794,"Positive",0.166700081076794,0.0279498544927012,"sig"
"703","asv_9580",0.582519871765923,"Positive",6.29493161263762e-07,"Boundary",0.307451239121514,"Positive",0.194937152901342,"Positive",0.0702760323977564,0.0194779102774408,"sig"
"704","asv_9584",0.495236626202352,"Positive",0.0102874483647203,"Positive",0.0427562056935029,"Positive",0.115966335555,"Positive",0.010812731184366,0.00937810205254219,"sig"
"705","asv_9589",0.555677325117861,"Positive",0.0101008453157767,"Positive",0.758184438747589,"Positive",0.498601942715283,"Positive",0.148298262261811,0.0338054212061523,"sig"
"706","asv_9599",0.464296402241469,"Positive",0.0425050100280609,"Positive",0.47711762021648,"Positive",0.130931278806926,"Positive",0.108316420876612,0.0199163685345047,"sig"
"707","asv_9609",0.758334559597208,"Positive",0.0181173373853218,"Positive",0.169659984128766,"Positive",0.0419968573834276,"Positive",0.0396577072953179,0.0104336371006705,"sig"
"708","asv_9612",0.260162485903128,"Positive",4.55296472553662e-07,"Boundary",0.620653198190517,"Positive",0.135790520266312,"Positive",0.14411652775367,0.0238284392603241,"sig"
"709","asv_9627",0.349996591415512,"Positive",0.00768882291631454,"Positive",0.0701483879721293,"Positive",0.0356220341968671,"Positive",0.0186890138122753,0.00708314140341158,"sig"
"710","asv_9634",0.632087974645674,"Positive",7.61505100280736e-08,"Boundary",0.0277640435600293,"Positive",0.0772926458626535,"Positive",0.00689422540062972,0.00666333561855061,"sig"
"711","asv_9638",0.268076560090717,"Positive",0.00161347141773027,"Positive",0.0172875257846366,"Positive",0.127383848506563,"Positive",0.0046668032329596,0.0068240341971625,"NS"
"712","asv_9640",0.515211309207123,"Positive",4.48858118787729e-08,"Boundary",0.0762913613606482,"Positive",0.224942306475815,"Positive",0.0185784446043315,0.0137217023570624,"sig"
"713","asv_9642",0.336992378860546,"Positive",9.02204475748282e-08,"Boundary",0.0414914431942349,"Positive",0.0797397452489539,"Positive",0.0110696284387793,0.00876240052762148,"sig"
"714","asv_9652",0.442757929290251,"Positive",4.2890808820929e-08,"Boundary",0.205575044780773,"Positive",0.127747731018036,"Positive",0.0505585249094985,0.0162106806785138,"sig"
"715","asv_9655",0.418346519860005,"Positive",0.0179318716751293,"Positive",0.0962749395095408,"Positive",0.0643135807218386,"Positive",0.0247692914872111,0.0126262092570059,"sig"
"716","asv_9659",0.530299405081765,"Positive",0.0295532607021175,"Positive",0.270212616115567,"Positive",0.146739852495567,"Positive",0.0633290266615094,0.0169406875989229,"sig"
"717","asv_9661",0.224169199180015,"Positive",0.00408234450711,"Positive",0.0202463416989627,"Positive",0.129812805274992,"Positive",0.00551925488495468,0.00688276347503494,"NS"
"718","asv_9675",0.308874323161043,"Positive",0.0172995271650134,"Positive",0.228301227041293,"Positive",0.149293243738316,"Positive",0.0571643642508759,0.0190664329643304,"sig"
"719","asv_9681",0.437543507515906,"Positive",5.88669415858028e-07,"Boundary",0.253486145071927,"Positive",0.192961678994348,"Positive",0.060729907943053,0.0155325320723532,"sig"
"720","asv_9698",0.233903568137859,"Positive",4.83503013012848e-08,"Boundary",0.173763541714453,"Positive",0.321939442600672,"Positive",0.0432289920311424,0.0169108262243272,"sig"
"721","asv_9700",0.471651255397559,"Positive",4.40088912781064e-08,"Boundary",0.0730059932064099,"Positive",0.159226191510609,"Positive",0.0182794499380425,0.0125901680222481,"sig"
"722","asv_9706",0.222304149738366,"Positive",5.23410270491659e-08,"Boundary",0.124931126316784,"Positive",0.299310871403234,"Positive",0.0317362276411618,0.0156596436337779,"sig"
"723","asv_9723",0.421633132029104,"Positive",8.80625268415688e-08,"Boundary",0.143657813971607,"Positive",0.0881176422945994,"Positive",0.0364298569491131,0.0150529285278717,"sig"
"724","asv_973",0.257989971137043,"Positive",0.0128919151478376,"Positive",0.458166808449451,"Positive",0.340076769358647,"Positive",0.105105212553175,0.0245737829347967,"sig"
"725","asv_9760",0.364667068850427,"Positive",6.06609357633266e-08,"Boundary",0.198692346019374,"Positive",0.14372589648822,"Positive",0.0497093075395118,0.0148242956414931,"sig"
"726","asv_9808",0.348140066611073,"Positive",5.49997076205109e-08,"Boundary",0.583739348285557,"Positive",0.378012373907557,"Positive",0.126902842090051,0.029770981365591,"sig"
"727","asv_9822",0.176034353917225,"Positive",0.0199303809030763,"Positive",0.106478515449093,"Positive",0.147316301081118,"Positive",0.0284720217936582,0.0111495604081158,"sig"
"728","asv_9829",0.281154616814356,"Positive",5.31511007633199e-07,"Boundary",0.080314463877866,"Positive",0.265829122560845,"Positive",0.020502511887877,0.0123842785205003,"sig"
