"","phenotype","Vplate","Vplate_constraint","Vmom","Vmom_constraint","VA","VA_constraint","VI","VI_constraint","VR","VR_constraint","heritability","heritability_se","VA_LRT_chi","VA_LRT_p","p_adjust"
"89","n54",0.0181053916245223,"Positive",0.00136256936046686,"Positive",0.0150497358878474,"Positive",0.0135907171320578,"Positive",0.266537036491491,"Positive",0.0478307754461568,0.0135782304910702,16.6088611147134,4.5935901518912e-05,7.20358455637484e-05
"90","n55",0.00194842739841247,"Positive",0.000675318609330597,"Positive",0.0013533143575776,"Positive",0.00107580883110787,"Positive",0.0699533764505649,"Positive",0.0180426889241569,0.00684208805477545,8.89489602386311,0.00285968889253885,0.00355528889342668
"91","n56",0.00109929117645148,"Positive",7.32532989684029e-05,"Positive",0.00183222175253222,"Positive",0.00159877127349078,"Positive",0.0404904759286737,"Positive",0.0406311528551714,0.0110588796684783,22.3182819382855,2.30996954730944e-06,4.90424303890312e-06
"92","n57",0.000260516306988461,"Positive",0.00013639084610201,"Positive",0.000353493514538614,"Positive",0.000346438845938417,"Positive",0.0181180720850466,"Positive",0.0183968327267303,0.00715048604804162,9.99347797226073,0.00157095617619385,0.00200733289180325
"93","n58",0.0676284402079252,"Positive",0.00498714087661034,"Positive",0.0523465280407451,"Positive",0.0446530885264025,"Positive",0.606915608774018,"Positive",0.0674107551272708,0.0166971713993831,24.178715905442,8.77972267554483e-07,1.98623234299211e-06
"94","n59",0.135554518273304,"Positive",0.00867283065572452,"Positive",0.177222015502758,"Positive",0.0951153197858208,"Positive",1.12538886115487,"Positive",0.114933433652794,0.0213698521951294,44.5437002807412,2.48742137998192e-11,1.43026729348961e-10
"95","n6",0.0897888941069007,"Positive",7.89953811925601e-08,"Boundary",0.0778055206847356,"Positive",0.0432044346010128,"Positive",0.780641583376701,"Positive",0.0784772457464385,0.0162048551548192,37.8924501705042,7.47539696810406e-10,3.03413171058341e-09
"96","n60",0.0609908548881254,"Positive",0.00256260486673258,"Positive",0.118212716581022,"Positive",0.0646248883336496,"Positive",1.05796405148897,"Positive",0.0906292428469742,0.0185185470113545,44.6251399384419,2.38608022229414e-11,1.43026729348961e-10
"97","n61",0.0761739969424464,"Positive",6.2613071883519e-08,"Boundary",0.0806306761206483,"Positive",0.132200936067413,"Positive",1.30526165329539,"Positive",0.0505753802102652,0.0163706264383973,12.5872814500144,0.000388380651193065,0.000525456175143559
"98","n62",0.00811012196199704,"Positive",6.95745665923996e-09,"Boundary",0.0153149811188627,"Positive",0.0167606078749241,"Positive",0.0632307140974798,"Positive",0.148090403247282,0.0336469507068618,23.6351429020069,1.16441437347792e-06,2.59176102483795e-06
